,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989
231,152104.86,153896.14,125897.47,152852.94,167800.28,156035.01,188115.11,207143.26,249435.43,325439.36,404841.76,387734.85,234390.83,95112.48,109566.87,168409.94,136735.66,217537.37,237111.88,134699.41,144284.9,158635.62,122374.47,100828.65,147736.96,150360.7,177825.58,226389.57,174885.26,186174.06,183525.33,224739.46,275992.34,282572.53,279618.07,300433.41,386787.74,467733.34,417065.91,366019.84,457413.59,407820.73,434294.29,392548.99,357786.13,373085.0,370928.7,351640.16,313796.9,293334.93,271856.1,206289.96,226548.85,218230.29,200192.95,154975.96,138390.75,161364.37,150570.62,137018.42,148869.8,147620.74,188402.32,160045.68,213062.22,206758.27,231041.54,292730.08,338210.05,291787.87,319861.15,334006.5,353683.95,356720.27,362623.26,333001.66,342236.7,395261.78,417267.17,532373.72,556142.29,530340.36,377116.15,303198.07,216634.19,243691.71,222432.03,224901.4,231343.74,195550.32
232,164072.46,145652.36,131096.54,160183.8,161311.81,156942.8,195648.01,210178.58,259708.27,337240.56,412751.71,366489.7,213590.52,84997.43,142360.8,152488.33,148670.42,207268.09,228106.24,137406.23,150836.51,138130.45,121072.79,103335.01,154815.79,154311.64,185855.65,228193.97,173153.57,196720.03,183841.71,234159.55,278375.85,284513.91,283056.26,314323.37,387123.73,455137.19,435023.28,379643.24,466114.7,405914.73,440408.39,365009.56,366537.93,378272.19,377990.22,334684.18,320882.22,301470.93,282040.27,183830.58,224668.73,217167.65,195678.46,151413.4,148324.46,161380.23,151305.98,145199.27,146689.26,155690.16,185993.49,161592.42,223116.18,206873.95,237992.14,294803.53,339432.29,286049.29,333656.28,347499.69,353685.2,364725.67,365883.09,337158.97,354326.53,405202.29,456363.57,531828.34,556224.25,515912.96,403704.74,295273.31,228790.2,238070.19,226042.57,223764.39,239834.79,201201.98
233,169927.49,144540.1,121999.87,160081.36,156617.75,161369.5,200670.23,221780.32,264765.98,322513.38,422474.31,331401.38,208500.57,75109.11,168032.97,155724.45,155506.63,217399.59,221172.44,142049.1,154748.65,127600.79,126676.82,109893.25,158822.09,162881.76,190552.06,228053.27,180583.73,206367.55,175482.17,239860.61,275852.27,294366.32,274922.18,318787.98,411510.25,454600.27,444144.85,390635.08,463930.02,422717.52,436288.82,324044.69,367971.09,377585.77,361607.55,333450.99,318334.06,310968.31,268658.89,183966.92,221713.53,218920.49,192416.21,152740.44,153254.91,163469.22,153306.77,146813.62,150872.93,167009.42,188224.06,153722.45,227659.38,203691.07,244598.72,304669.79,355331.92,303837.2,345615.27,359147.0,355544.78,360514.25,369679.89,341528.03,366220.3,411016.83,481350.79,533083.42,553452.79,532869.2,394685.77,278409.73,242489.98,245516.99,231613.52,218336.62,241297.28,193279.09
234,176933.86,145780.36,123004.47,162622.36,152812.15,170314.14,207767.47,232730.61,272352.34,326673.9,461942.63,326220.85,217147.32,80338.77,182886.78,149579.73,164850.96,231607.65,235905.39,171735.95,159781.4,133178.51,134540.43,115327.11,163380.61,168430.12,187954.57,222877.65,193306.74,202977.29,187093.57,224465.42,282984.12,304886.28,280805.08,333611.73,443568.36,481332.56,455083.88,403245.98,484160.33,414080.7,436805.44,333478.32,364111.73,393171.4,362618.9,334151.27,325307.81,311755.03,257999.81,185559.96,221318.43,218448.36,195381.04,136037.59,154548.82,168465.22,155911.63,147358.86,153655.46,175942.62,185069.08,154730.65,229904.95,202477.09,250726.72,299814.43,367056.98,303545.32,355922.38,360394.44,358952.99,368036.62,370537.54,340390.89,379844.67,397370.85,509593.62,557535.06,579119.44,538029.49,384812.89,249062.75,244570.95,240648.82,236440.19,220545.29,243320.36,182146.53
235,166513.49,141505.27,122884.34,170144.94,155022.9,177635.02,212108.04,243583.7,288559.86,339025.49,490075.92,323943.62,212376.76,122240.52,175024.14,144958.99,177201.88,237583.8,239891.61,174155.62,158718.94,137341.18,135282.11,115992.63,156607.15,167292.19,189921.35,219899.44,190938.84,198569.59,195516.4,240005.51,297607.57,308199.27,283957.85,342220.33,442888.61,480612.77,432080.72,420204.55,483255.57,420879.11,454192.94,344183.28,375774.49,388996.95,370932.35,315532.5,331960.85,306365.65,257901.05,192234.44,218590.45,227351.11,192817.21,131547.95,144362.48,168155.57,153307.18,158796.45,161997.82,182743.69,187191.14,156592.4,225010.02,221742.09,246740.87,307285.28,391372.44,298972.94,373248.87,332734.8,369197.07,372134.28,377696.51,351511.17,382429.04,410228.69,511999.96,519308.02,557894.18,543714.84,377567.93,252531.63,244797.88,237940.39,237808.31,226240.81,233722.26,186628.63
236,170615.0,147965.76,127308.17,176007.47,157455.57,177429.15,218562.47,248959.25,306673.22,364633.62,511497.24,325692.35,182573.67,135499.46,174808.38,142683.1,182146.99,241669.88,207541.95,167651.22,176915.21,144510.79,137083.84,118536.7,161240.31,165879.19,204190.18,188850.08,187448.7,197865.34,199807.75,250518.33,307532.04,305427.88,272965.08,352218.01,464834.0,466442.2,416595.67,433190.04,466021.28,410078.27,452371.69,342779.63,387272.78,397276.67,384899.55,306007.48,338081.9,317742.9,260154.98,205019.34,224658.05,225230.0,197301.11,119005.71,143761.99,172893.37,152142.61,160067.55,165131.57,188560.62,172306.08,176156.31,233095.98,225494.33,242730.63,300380.8,380156.81,305369.58,375596.67,318945.16,368715.12,374175.47,383443.37,355016.59,397278.1,419166.99,518736.68,494506.63,555191.51,538471.3,335715.9,241134.56,253180.06,245204.2,239108.46,232609.13,241552.17,178200.79
237,180800.37,149584.34,130426.11,181330.49,156625.67,176641.61,227334.63,245053.1,303752.77,373866.22,459417.63,282895.6,159998.4,118215.35,159046.82,145042.4,188232.14,255757.86,178995.06,187697.25,180017.24,147259.89,133015.05,128601.57,161065.6,171292.89,214036.79,185959.37,193769.99,204819.34,206736.68,262998.74,308212.5,301147.83,283184.1,362398.93,443555.37,462612.43,392723.7,452687.47,467484.02,403857.43,459085.06,333644.08,389848.41,405737.77,395141.8,304911.59,339043.33,327007.34,264288.59,210750.68,221100.15,226805.52,206300.82,122468.43,151545.13,168158.12,149437.98,156263.53,160237.36,195462.23,175916.86,192423.69,235240.94,225203.46,246992.21,300745.57,335772.81,317610.27,377309.77,312209.82,370014.51,370387.85,388836.15,354079.06,401538.24,437066.41,527905.33,501522.79,548758.76,511019.41,347043.74,238468.04,258956.92,246089.03,233462.08,241665.51,249421.45,142806.45
238,176936.6,143440.8,138807.92,173798.81,162793.97,188015.63,235987.49,249945.49,312446.56,400946.13,340042.97,264349.03,163889.22,118419.24,164134.06,150334.45,207162.81,264359.02,164881.12,189143.36,178138.51,152086.19,128232.63,131992.23,154933.98,171438.68,222384.88,186570.53,193003.96,195045.9,211426.49,264669.18,301890.44,312781.61,291478.3,378617.76,475484.52,459926.56,386310.15,468360.34,471243.53,418771.3,481615.71,358283.85,389298.97,410176.59,400029.59,321737.91,329912.85,333480.53,267557.38,211815.42,212064.87,239364.59,192795.37,127689.63,155271.47,168181.46,151543.12,148403.59,160358.65,205113.3,181903.11,201708.02,233194.16,228734.84,263472.83,311996.99,295144.33,311841.22,371117.78,322154.81,370703.68,381223.49,389499.15,353407.87,411640.8,459778.27,522459.0,557198.52,588391.34,507701.36,365223.38,254920.04,262732.02,258484.1,243357.5,247143.45,238056.63,131125.39
239,173227.5,132062.83,145105.22,174875.39,169799.8,199671.53,241426.22,257341.85,321567.2,404371.96,355533.14,248675.39,134970.49,115890.51,168570.39,152559.54,208416.77,261341.16,163850.29,184890.99,175281.36,147265.39,121341.22,134005.87,158311.32,176526.55,227517.86,193539.0,191491.19,195392.99,218932.74,265872.22,313362.2,327471.42,297463.03,397990.97,481997.24,468838.28,388178.91,479112.85,488180.87,430657.09,487855.34,375473.48,399250.64,404710.04,399823.68,324669.1,340804.59,338400.28,254745.98,227607.25,227892.65,245535.34,180308.44,120539.28,154068.68,175193.72,152060.98,151890.73,168055.87,203198.14,184683.35,205072.86,233531.63,227756.48,278046.22,317958.98,291846.17,319731.0,381909.72,337553.86,374797.6,394318.08,393586.22,350422.14,426223.22,465921.95,536856.42,580698.93,605551.58,491472.3,371212.35,252912.31,271427.1,266174.89,249216.71,253093.73,241642.22,131292.96
240,172137.77,138665.7,145599.44,177879.08,176010.38,208433.99,245517.52,256117.11,323091.17,433938.78,360866.68,256861.57,133782.24,121239.96,178598.01,153071.48,220124.1,269692.71,168947.67,182487.72,174806.89,148244.1,124539.02,142668.43,163953.61,182247.08,236781.38,195002.12,189548.93,198261.27,224226.31,286356.41,324380.63,329711.81,305576.51,405243.84,468845.12,458483.12,395870.02,497643.78,479221.6,452392.43,469174.3,389738.98,411142.3,414705.14,406365.07,337041.9,339704.8,323960.56,252639.92,236437.62,237445.54,247387.38,183122.59,130966.63,168607.17,174047.43,146836.34,158122.38,173419.4,202867.87,175606.6,212713.82,236687.36,237920.34,279399.19,338133.1,303375.65,329964.92,372274.13,334230.32,401008.6,393568.89,399075.94,357873.58,425447.38,479353.75,536100.85,607625.57,602467.77,491897.52,368915.79,251747.91,284077.09,261931.14,252274.83,254237.55,225126.05,129856.39
241,159453.77,139167.59,150232.95,186980.2,178350.45,211787.64,247571.24,262856.45,321088.61,438133.68,385442.08,278368.0,134354.74,108252.68,193105.84,149725.45,234081.21,279266.7,166569.39,182323.55,175079.95,140441.28,122116.48,152511.12,164225.3,189720.09,238835.15,203995.87,181801.36,192357.47,230545.62,299337.26,320747.83,327835.04,314404.5,420898.18,473981.0,440857.89,399306.59,492024.45,462638.61,472818.66,478790.6,396617.22,417891.7,419414.92,405288.91,350271.11,325921.39,323854.45,245233.76,246914.69,243065.84,239822.05,179257.81,145805.47,176321.81,170592.46,146078.63,157121.01,181710.22,197313.35,172917.31,217907.08,225267.11,252349.05,295975.17,360637.68,314135.07,341517.03,363548.55,373657.04,399268.49,401017.19,399441.12,372198.97,451231.18,500921.75,571087.42,607887.06,588200.92,482046.02,357202.27,236246.25,287834.58,267007.61,252898.72,258965.94,222266.31,121791.06
242,172196.88,137108.64,157320.16,191535.78,176505.34,207827.1,232468.26,268692.25,340186.71,447786.38,401967.39,285628.73,136513.28,109276.99,184500.33,141510.55,240402.31,280585.73,157224.89,183476.97,175493.08,142760.48,116966.93,159296.74,170212.9,190984.56,233113.4,197176.57,185953.36,195903.97,234385.36,296708.05,323817.22,331631.88,323177.15,419737.6,508773.08,448652.57,409608.38,506483.89,458348.84,489525.16,481089.85,396855.95,427210.55,421492.07,390322.05,360156.31,321510.16,318326.41,250831.46,254568.66,250098.59,237258.52,188130.53,153730.19,178401.07,171169.63,147135.95,161468.25,166446.03,206152.89,168845.42,226989.84,226930.38,251812.32,314931.39,377078.12,324949.72,341640.6,374053.51,385686.84,395897.25,410300.47,394424.28,382379.28,450995.47,498464.7,602092.3,626325.77,612049.38,438925.72,375542.54,240003.88,283992.4,266992.25,257327.45,253218.63,217086.68,115505.05
243,172332.21,139182.93,168343.27,186385.22,174030.26,207243.4,227680.43,277092.89,363497.28,447118.22,429470.78,260414.09,105580.22,122221.68,188886.46,153411.25,242090.17,265530.26,152476.38,161689.69,178659.02,139794.5,113586.4,165991.13,168650.24,197187.59,249554.1,191353.38,201827.12,197389.05,242978.86,303084.16,325152.04,317506.72,338183.04,436358.46,516987.8,461160.51,413931.45,516951.52,466265.06,504463.38,467608.4,417267.62,435110.49,428724.05,403944.99,367990.58,346797.49,326228.91,244605.97,264585.26,253911.16,234048.5,179731.58,156682.26,181022.59,169797.47,154912.47,166062.85,165183.81,209487.26,178739.63,237175.69,228749.24,255057.96,324226.2,374521.28,322746.22,354481.09,375461.3,395056.67,397606.9,405464.09,381901.3,395337.73,452550.9,482161.24,623264.5,653608.91,621432.7,441556.28,363002.49,253368.34,287411.52,261221.28,260050.6,264482.38,226976.35,130436.81
244,163059.54,144894.5,176383.35,179141.55,175001.62,215508.58,230985.43,288465.0,376634.95,455819.29,405904.56,237269.6,94318.66,158750.0,170988.35,166752.5,230624.23,255403.13,155488.17,168985.34,155524.11,138250.46,116360.99,173896.31,173035.71,206053.38,251510.02,189431.23,213237.19,197713.32,253143.12,305671.2,327322.37,321356.48,353768.59,436688.35,503031.38,480979.89,429285.4,526733.79,464027.51,511494.13,434720.59,427399.48,441085.89,436818.0,384407.79,376220.65,356330.88,338352.13,217899.14,262316.0,252603.8,228697.41,175532.72,167873.73,180995.32,170577.79,164108.21,163590.08,174167.72,206770.52,180424.8,248325.99,228841.85,262696.17,326486.29,375838.53,316364.23,369731.13,390580.68,395015.94,406488.3,409065.78,386607.41,409234.89,463870.91,527265.29,622550.0,653626.28,604452.57,472606.7,353424.32,267506.19,280701.93,265381.94,258669.38,274128.9,233464.67,139802.18
245,161771.2,134808.3,176238.56,173891.88,179895.8,221007.5,243703.27,294043.88,360147.3,466521.39,367009.91,231578.15,83313.31,187329.48,174571.44,174373.21,241856.11,247597.22,160689.3,173322.98,143624.71,144589.52,123695.47,178349.29,182598.55,211222.44,251322.19,197531.12,223672.4,188707.82,259286.43,302870.35,338592.0,312069.83,358745.42,464145.0,502403.28,491029.35,441662.28,524214.85,483174.84,506640.19,385853.42,428997.33,440212.62,417822.09,382929.64,373156.65,367470.92,322209.42,217975.79,258792.72,254570.98,224811.36,177002.02,173401.02,183292.76,172784.28,165881.98,168213.76,186784.21,209211.11,171598.04,253342.18,225286.28,269953.81,337375.54,393405.79,335999.89,382945.27,403623.87,397050.56,401754.55,413267.46,391555.65,422903.51,470466.79,556064.57,623943.01,650291.03,624239.61,461974.1,333152.42,283444.76,289398.49,271842.48,252329.89,275741.66,224204.71,144478.01
246,163115.66,135883.75,179003.63,169629.74,189824.52,228790.69,255703.84,302430.03,364750.87,510067.34,361237.24,241142.35,89074.91,203844.8,167640.29,184803.81,257620.71,264043.9,194210.25,178914.49,149853.54,153504.39,129762.27,183421.24,188772.48,208307.01,245586.56,211418.71,219976.98,201177.42,242626.26,310669.9,350627.35,318693.09,375377.68,500250.74,531909.85,503087.31,455868.17,547021.46,473245.47,507170.02,396995.38,424425.83,458307.39,418924.14,383671.84,381252.86,368317.57,309335.61,219777.99,258258.01,253951.21,228199.87,157585.32,174813.51,188848.52,175670.98,166447.83,171274.68,196729.97,205666.44,172681.72,255801.25,223908.67,276682.5,331963.5,406350.05,335642.04,394328.08,404979.2,400814.27,410096.07,414183.41,390191.45,438568.24,454789.45,588620.98,652482.83,680366.17,630207.42,450344.02,297952.52,285801.74,283580.84,277428.06,254815.29,277994.68,211225.74,146983.54
247,158290.38,135716.9,187250.71,172045.67,197941.86,233537.69,267596.27,320387.25,378498.76,541095.35,358679.81,235807.57,135477.35,195042.37,162418.69,198601.71,264227.92,268461.39,196895.2,177681.39,154488.92,154293.43,130463.89,175773.31,187453.06,210449.81,242272.76,208801.9,215179.43,210217.76,259402.95,326692.5,354373.93,322217.39,385015.57,499435.28,531079.83,477624.6,474987.02,545949.1,480955.88,527285.77,409648.15,437945.41,453369.37,428460.72,362235.52,388971.78,361869.17,309123.62,227595.9,255002.18,264227.26,225132.27,152318.89,163244.04,188456.95,172689.17,179313.34,180530.91,204290.21,207985.81,174717.65,250316.48,245174.43,272250.95,340198.58,433230.18,330551.67,413485.97,373854.99,412209.92,414621.13,422142.16,402876.1,441485.87,469443.77,591333.98,607675.15,655354.32,636789.51,441790.93,302008.99,285992.25,280309.35,278955.3,261327.82,266972.92,216352.8,159604.55
248,165472.31,140567.47,193669.9,174707.44,197672.22,240611.24,273470.59,340458.21,407043.56,564711.2,360579.92,202683.97,150131.64,194761.61,159825.26,204098.38,268732.54,232221.59,189492.93,198003.03,162504.41,156291.01,133277.64,180926.8,185825.96,226221.76,208036.47,204958.44,214395.26,214815.67,270745.28,337555.96,351125.28,309692.43,396214.96,524131.31,515387.71,460473.75,489613.33,526430.6,468556.5,525101.9,407889.74,451271.21,462945.04,444525.51,351240.94,396066.09,375222.05,311730.99,242642.9,262005.21,261692.25,230292.07,137735.22,162514.59,193721.11,171329.84,180698.63,183982.04,210749.05,191411.98,196499.7,259271.24,249287.65,267793.13,332519.47,420780.22,337588.25,416050.29,358316.87,411630.05,416854.78,428522.06,406832.68,458559.73,479611.59,599047.55,578581.39,652101.3,630572.72,392752.78,288291.27,295708.0,288783.56,280402.59,268615.83,275856.77,206517.12,166098.95
249,167239.18,143975.47,199494.58,173749.55,196754.87,250235.15,269149.94,337178.61,417307.25,507182.94,313167.75,177589.14,130949.51,177164.4,162423.35,210871.15,284356.91,200242.88,212094.21,201430.67,165548.29,151597.49,144543.71,180685.63,191845.18,237092.7,204820.22,211842.08,221908.44,222248.76,284213.14,338272.92,346143.24,321231.39,407619.2,500091.71,511121.82,434054.69,511597.56,528032.7,461391.2,532823.87,396933.3,454199.5,472730.64,456286.65,349921.81,397115.78,386077.67,316589.45,249339.84,257783.98,263452.02,240719.64,141673.76,171259.83,188372.43,168237.28,176356.06,178490.14,218418.79,195384.18,214600.86,261617.59,248931.29,272460.71,332887.4,371621.78,351084.13,417911.45,350704.92,413038.77,412595.24,434505.71,405698.12,463410.68,500030.28,609568.47,586713.72,644468.1,598352.99,405927.12,285012.73,302379.28,289745.0,273705.72,279005.6,284783.84,165443.81,170755.14
250,160329.76,153192.16,191178.32,180553.63,209381.4,259726.61,274492.49,346790.31,447489.05,375371.91,292603.14,181869.35,131139.25,182789.79,168304.22,232030.09,293879.72,184413.94,213677.72,199285.68,170926.02,146092.94,148307.22,173763.83,191964.57,246302.39,205461.01,210977.6,211299.62,227274.44,285998.99,331305.07,359450.47,330585.5,425812.73,536038.38,508120.01,426932.03,529257.85,532228.71,478369.41,558900.38,426152.69,453487.09,477829.14,461864.07,369167.23,386347.18,393636.38,320411.01,250515.54,247179.79,277966.32,224892.4,147644.04,175419.48,188354.53,170559.09,167438.74,178585.19,229158.95,201993.57,224912.33,259302.65,252799.46,290605.13,345304.21,326624.23,344672.88,411017.51,361828.58,413766.32,424624.25,435204.07,404868.94,475002.75,525951.71,603214.36,651762.86,690928.92,594392.17,427112.0,304578.22,306712.27,304254.74,285226.63,285262.7,271752.64,151848.61,174995.01
251,147573.16,160106.96,192331.04,188285.15,222319.49,265679.97,282584.09,356874.73,451270.65,392436.05,275220.75,149747.33,128303.82,187689.38,170751.08,233390.33,290486.59,183218.44,208824.87,196046.98,165463.29,138188.96,150523.02,177505.85,197616.59,251950.45,213101.7,209297.14,211654.71,235327.15,287279.75,343863.69,376266.9,337319.31,447551.52,543331.18,517930.43,428962.48,541356.92,551306.19,491887.04,566070.84,446506.62,465005.47,471389.63,461560.56,372468.73,399023.39,399360.37,304980.56,269103.08,265550.37,285060.46,210258.25,139313.52,174011.0,196162.19,171094.49,171323.01,187115.48,226977.5,205042.42,228622.79,259638.96,251683.68,306644.15,351866.32,322939.08,353357.69,422932.48,379075.86,418293.73,439168.05,439727.91,401388.81,491762.03,532919.67,619769.45,679172.97,710999.01,575318.3,434039.34,302089.0,316786.54,313225.0,292015.27,292063.59,275787.31,151974.84,179554.38
